geometry,Name,Description
"{""type"":""Polygon"",""coordinates"":[[[43.302586161936695,35.44537173350316,0],[43.30331035966597,35.44656201528537,0],[43.303586431255916,35.44660609212102,0],[43.304563540856854,35.44663050280389,0],[43.30623799938699,35.446559179556,0],[43.30559720228215,35.444573938682545,0],[43.30388060074303,35.44614923753008,0],[43.30377796645972,35.44615975885574,0],[43.303615466747154,35.44612568412208,0],[43.303595458689635,35.446122605959395,0],[43.30351826981867,35.44604240743474,0],[43.30352762731647,35.44595818995453,0],[43.30379197662932,35.44548329694119,0],[43.30380367350158,35.44542949132883,0],[43.30379197662932,35.44540141883544,0],[43.30344808858517,35.44531252260634,0],[43.30338258610057,35.44524935949618,0],[43.30338258610057,35.44517449951379,0],[43.30359236735608,35.44466963412905,0],[43.302586161936695,35.44537173350316,0]]]}",FAT7-FTK0329,
"{""type"":""Polygon"",""coordinates"":[[[43.30559720228215,35.444573938682545,0],[43.305386885722484,35.44392236109666,0],[43.304217439938995,35.44443548422533,0],[43.30420763784934,35.44394958063837,0],[43.30247384471416,35.44392406041989,0],[43.30245385444391,35.444258634416606,0],[43.302487775373436,35.444294894720585,0],[43.30252520536467,35.44433817314791,0],[43.30248426631179,35.44459667402463,0],[43.302586161936695,35.44537173350316,0],[43.30359236735608,35.44466963412905,0],[43.30362451370842,35.44469677937771,0],[43.30341767671732,35.44516865107765,0],[43.30346446420632,35.445279771364035,0],[43.30381887943549,35.44536866759314,0],[43.303838764118325,35.44543066101606,0],[43.30383291568219,35.445473939443396,0],[43.303560378558764,35.44600614713077,0],[43.30357792386714,35.44606463149201,0],[43.303637577915616,35.446104400857664,0],[43.30388060074303,35.44614923753008,0],[43.30559720228215,35.444573938682545,0]]]}",FAT6-FTK0329,
"{""type"":""Polygon"",""coordinates"":[[[43.30258189825163,35.44538985884083,0],[43.302586161936695,35.44537173350316,0],[43.30248426631179,35.44459667402463,0],[43.302439818197236,35.44459316496296,0],[43.302484266311794,35.44433466408623,0],[43.3024515150695,35.44432179752674,0],[43.30241057601661,35.44426097379105,0],[43.30241740734966,35.44408665143803,0],[43.30243311238389,35.44392232229632,0],[43.30247384471416,35.44392406041989,0],[43.30269696706656,35.443927344624356,0],[43.30420763784934,35.44394958063837,0],[43.30417434566127,35.44229923931572,0],[43.30370382416457,35.44241984804079,0],[43.302512748673976,35.44258894208562,0],[43.30247162621571,35.4425946355083,0],[43.3023605341728,35.44261001625117,0],[43.302019631775515,35.444238481812924,0],[43.30221182455873,35.44479437875699,0],[43.302229949941044,35.44482354404051,0],[43.30258189825163,35.44538985884083,0]]]}",FAT5-FTK0329,
"{""type"":""Polygon"",""coordinates"":[[[43.304746659947156,35.4442036879337,0],[43.304711630046334,35.44386253598907,0],[43.30459066716564,35.44382754709327,0],[43.3045558976312,35.44381690684639,0],[43.30457654915143,35.443769617844794,0],[43.30463883018022,35.44362700331511,0],[43.30476515640052,35.443612967068404,0],[43.304926573237566,35.44362466394065,0],[43.30493593073537,35.44360594894504,0],[43.3049343488043,35.44357340247301,0],[43.30476749577497,35.44214617928826,0],[43.30417434566127,35.44229923931572,0],[43.30418665831205,35.442871777576805,0],[43.304217439938995,35.44443548422533,0],[43.304746659947156,35.4442036879337,0]]]}",FAT4-FTK0329,
"{""type"":""Polygon"",""coordinates"":[[[43.30459066716564,35.44382754709327,0],[43.304711630046334,35.44386253598907,0],[43.304746659947156,35.4442036879337,0],[43.305386885722484,35.44392236109666,0],[43.30523266697825,35.44344457904645,0],[43.30666096832625,35.443093337458684,0],[43.306248727168224,35.441708424564276,0],[43.30480960451507,35.4421338975724,0],[43.30498330306798,35.443553897863545,0],[43.30497570010101,35.44361121253758,0],[43.30495932447986,35.44363168206401,0],[43.30494114544483,35.44364311726346,0],[43.30492306417589,35.443654490964896,0],[43.30489674621332,35.44365156674684,0],[43.304689126730885,35.44364337893626,0],[43.30466339361194,35.443654490964896,0],[43.30459066716564,35.44382754709327,0]]]}",FAT3-FTK0329,
"{""type"":""Polygon"",""coordinates"":[[[43.31049434148854,35.44196178891228,0],[43.310806054800075,35.44183318624546,0],[43.314689641775566,35.44181893296073,0],[43.315183264308494,35.44050067855682,0],[43.31340076184868,35.440626935768414,0],[43.311468021093525,35.440597126158224,0],[43.31044892179794,35.44059885025107,0],[43.31049434148854,35.44196178891228,0]]]}",FAT1-FTK0329,
"{""type"":""Polygon"",""coordinates"":[[[43.29719838870497,35.444043548283304,0],[43.30001773628984,35.443636867675416,0],[43.29991168360259,35.44292851285056,0],[43.297641300213535,35.44315889888705,0],[43.297122379105396,35.443222884273226,0],[43.29719838870497,35.444043548283304,0]]]}",FAT11-FTK0329,
"{""type"":""Polygon"",""coordinates"":[[[43.29885647904985,35.41835782302962,0],[43.298823002454476,35.419276292232176,0],[43.29975769013466,35.41937694851821,0],[43.301974360549956,35.419621617297764,0],[43.30238171950794,35.41966948971751,0],[43.30242484428467,35.41964872984279,0],[43.30300921864996,35.41769940205271,0],[43.30212499571639,35.417677113524576,0],[43.30203440695658,35.41866883842386,0],[43.29885647904985,35.41835782302962,0]]]}",FAT45-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.29593025360358,35.41858871400289,0],[43.29598528673059,35.41888375623385,0],[43.296986704864075,35.41903545828075,0],[43.29753347123217,35.41911828630959,0],[43.29839270007391,35.419220961454215,0],[43.298823002454476,35.419276292232176,0],[43.29885647904985,35.41835782302962,0],[43.2973690113199,35.41833816878033,0],[43.29735350096399,35.41866579480469,0],[43.29593025360358,35.41858871400289,0]]]}",FAT44-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.297579294399206,35.41795015807354,0],[43.295799311747835,35.4178889787127,0],[43.295864225621145,35.41823586953476,0],[43.295903776469025,35.41844722383288,0],[43.29593025360358,35.41858871400289,0],[43.29735350096399,35.41866579480469,0],[43.2973690113199,35.41833816878033,0],[43.29756397271575,35.41834074556789,0],[43.297579294399206,35.41795015807354,0]]]}",FAT43-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.297286494909315,35.417940006452,0],[43.29728984986387,35.41753506125231,0],[43.297367952465144,35.41750242820976,0],[43.29736457662457,35.41728222286276,0],[43.295840143213475,35.41727985598526,0],[43.295689030695094,35.417278786959756,0],[43.29571809760411,35.41745498148467,0],[43.295799311747835,35.4178889787127,0],[43.297286494909315,35.417940006452,0]]]}",FAT42-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.2994611105944,35.41841311093543,0],[43.29948953892227,35.4176815790822,0],[43.29949284341827,35.41759654482409,0],[43.29945770834378,35.41756271109812,0],[43.29945642666259,35.41728543939278,0],[43.29736457662457,35.41728222286276,0],[43.297367952465144,35.41750242820976,0],[43.29728984986387,35.41753506125231,0],[43.297286494909315,35.417940006452,0],[43.297579294399206,35.41795015807354,0],[43.29756397271575,35.41834074556789,0],[43.29881676899432,35.41835729832271,0],[43.2994611105944,35.41841311093543,0]]]}",FAT41-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.302699405529594,35.41729036021546,0],[43.29945642666259,35.41728543939278,0],[43.29945770834378,35.41756271109812,0],[43.29949284341827,35.41759654482409,0],[43.2994611105944,35.41841311093543,0],[43.30203440695658,35.41866883842386,0],[43.30212499571639,35.417677113524576,0],[43.30212287433509,35.417641022941666,0],[43.30267041090587,35.41765720011633,0],[43.302699405529594,35.41729036021546,0]]]}",FAT40-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.302699405529594,35.41729036021546,0],[43.30267041090587,35.41765720011633,0],[43.30301848553636,35.41766732439762,0],[43.30315333758563,35.41714847023349,0],[43.303323325784646,35.41648920665257,0],[43.30235039204049,35.41492148710284,0],[43.30199791710362,35.41497964569422,0],[43.302484472819536,35.416016520300076,0],[43.30119457454252,35.41614768106456,0],[43.30121900735237,35.41677450200136,0],[43.30133700847628,35.41680808117885,0],[43.30133703786542,35.41728830016715,0],[43.302699405529594,35.41729036021546,0]]]}",FAT39-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.29906091124014,35.417284834008186,0],[43.30133703786542,35.41728830016715,0],[43.30133700847628,35.41680808117885,0],[43.30121900735237,35.41677450200136,0],[43.30119457454252,35.41614768106456,0],[43.298898268171,35.416381176452994,0],[43.298909834007446,35.41682111866767,0],[43.2990568371243,35.416849648808245,0],[43.29906091124014,35.417284834008186,0]]]}",FAT38-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.297199759007114,35.416465761579985,0],[43.297210211873896,35.416684050892364,0],[43.29702360250995,35.4166823630382,0],[43.29672653863829,35.41682130593642,0],[43.29663361628081,35.416822903292676,0],[43.29665082525217,35.416866638401494,0],[43.29667424239043,35.41689996279052,0],[43.29664452063804,35.41692518124708,0],[43.29662200415896,35.417039564960824,0],[43.29656796460917,35.41708549857814,0],[43.296506719786066,35.4170990084656,0],[43.29649221350316,35.4170990084656,0],[43.296494541061286,35.4172808743798,0],[43.29906091124014,35.417284834008186,0],[43.2990568371243,35.416849648808245,0],[43.298909834007446,35.41682111866767,0],[43.298898268171,35.416381176452994,0],[43.29787553981787,35.41648517057025,0],[43.297199759007114,35.416465761579985,0]]]}",FAT37-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.295997644256616,35.41683383573091,0],[43.29599279289812,35.4166837662759,0],[43.29559298710049,35.41668899082259,0],[43.29565469621762,35.41707198869071,0],[43.295689030695094,35.417278786959756,0],[43.296494541061286,35.4172808743798,0],[43.29649221350316,35.4170990084656,0],[43.29648150132948,35.41706658473573,0],[43.29655895801752,35.41704857155247,0],[43.29657877251912,35.417025154414226,0],[43.29660399097568,35.41690446608635,0],[43.29665082525217,35.416866638401494,0],[43.29663361628081,35.416822903292676,0],[43.295997644256616,35.41683383573091,0]]]}",FAT36-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.297199759007114,35.416465761579985,0],[43.29570047942805,35.416422701016145,0],[43.29572627483966,35.41665543082544,0],[43.29597187323969,35.416651424843764,0],[43.29599279289812,35.4166837662759,0],[43.295997644256616,35.41683383573091,0],[43.29672653863829,35.41682130593642,0],[43.29702360250995,35.4166823630382,0],[43.297210211873896,35.416684050892364,0],[43.297199759007114,35.416465761579985,0]]]}",FAT35-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.29598801045394,35.4159712713085,0],[43.295412125702086,35.41558475067511,0],[43.29558804743954,35.41665768547563,0],[43.29572627483966,35.41665543082544,0],[43.29570047942805,35.416422701016145,0],[43.29600081427296,35.41643132688416,0],[43.29598801045394,35.4159712713085,0]]]}",FAT34-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.297199759007114,35.416465761579985,0],[43.29717957012675,35.41584634710081,0],[43.29680249230276,35.415848452616984,0],[43.295412125702086,35.41558475067511,0],[43.29598801045394,35.4159712713085,0],[43.29600081427296,35.41643132688416,0],[43.297199759007114,35.416465761579985,0]]]}",FAT33-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.30206536264578,35.41512337552342,0],[43.297016100900194,35.41546860868781,0],[43.29672377864439,35.415775940154795,0],[43.29717957012675,35.41584634710081,0],[43.297212965298016,35.41646577814527,0],[43.29787553981787,35.41648517057025,0],[43.302484472819536,35.416016520300076,0],[43.30206536264578,35.41512337552342,0]]]}",FAT32-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.30206536264578,35.41512337552342,0],[43.30199791710362,35.41497964569422,0],[43.30235039204049,35.41492148710284,0],[43.302035481295256,35.41445274125681,0],[43.30126681016915,35.41376929975862,0],[43.300715868156104,35.41402789127821,0],[43.29928795476999,35.414390788673245,0],[43.29779109200099,35.414477360960284,0],[43.29780907293612,35.41491400933556,0],[43.29761453055685,35.41495634031623,0],[43.29753527255048,35.414987863386955,0],[43.297016100900194,35.41546860868781,0],[43.30206536264578,35.41512337552342,0]]]}",FAT31-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.29780907293612,35.41491400933556,0],[43.29779109200099,35.414477360960284,0],[43.29525121524367,35.41460877413324,0],[43.2954050866385,35.41554224302603,0],[43.296668838435444,35.4157732381773,0],[43.29724706161825,35.41519321367617,0],[43.297517259367226,35.41495363833874,0],[43.29759651737359,35.41492481724552,0],[43.29780907293612,35.41491400933556,0]]]}",FAT30-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.29750385167252,35.413392482796105,0],[43.29750649877143,35.41260473238309,0],[43.2949237220995,35.41258945774647,0],[43.29505665853321,35.41340270325963,0],[43.29525121524367,35.41460877413324,0],[43.297005522563346,35.41452279501357,0],[43.297113784772286,35.41446042159854,0],[43.29706626625363,35.413443101528664,0],[43.29707737792695,35.41340481749512,0],[43.2972931170482,35.413410277012154,0],[43.29750385167252,35.413392482796105,0]]]}",FAT29-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.29825219724443,35.41413944245516,0],[43.29798294063604,35.414174524749406,0],[43.29799835850935,35.414135455077776,0],[43.297950895645705,35.41339271213744,0],[43.29755666771226,35.413424445054936,0],[43.29706626625363,35.413443101528664,0],[43.297113784772286,35.41446042159854,0],[43.297005522563346,35.41452279501357,0],[43.29843151682801,35.41444032146468,0],[43.29825219724443,35.41413944245516,0]]]}",FAT28-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.300417028986494,35.412692109138845,0],[43.29988022127917,35.41264336797073,0],[43.29988588787324,35.41262324993889,0],[43.29750649878946,35.412604727018014,0],[43.29750385167252,35.413392482796105,0],[43.297952953162195,35.413356589599616,0],[43.297950895645705,35.41339271213744,0],[43.29799835850935,35.414135455077776,0],[43.298250395926104,35.41409981345198,0],[43.29825219724443,35.41413944245516,0],[43.29843151682801,35.41444032146468,0],[43.29928795476999,35.414390788673245,0],[43.300715868156104,35.41402789127821,0],[43.30037365170841,35.41319121932731,0],[43.29992627351862,35.413224909394756,0],[43.300417028986494,35.412692109138845,0]]]}",FAT27-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.300417028986494,35.412692109138845,0],[43.30086312076338,35.41220266950605,0],[43.30093165825507,35.412133674498605,0],[43.301859567432594,35.411044511663675,0],[43.301140887049534,35.41097331835007,0],[43.30070360179287,35.41160514762786,0],[43.2983932024181,35.41137916141421,0],[43.298339740438855,35.411976371902426,0],[43.298336859205754,35.41201028419325,0],[43.298110078643326,35.41198576737569,0],[43.29810029309298,35.412609349677595,0],[43.29988588787324,35.41262324993889,0],[43.29988022127917,35.41264336797073,0],[43.300417028986494,35.412692109138845,0]]]}",FAT26-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.29531897179235,35.41258769715977,0],[43.29810029309298,35.412609349677595,0],[43.298110078643326,35.41198576737569,0],[43.298113618759686,35.41195524944679,0],[43.298339740438855,35.411976371902426,0],[43.2983932024181,35.41137916141421,0],[43.297734070286936,35.41131468599413,0],[43.29662350909721,35.41120604988208,0],[43.29635704043038,35.411179982880775,0],[43.29633669936433,35.41147852078658,0],[43.29489718654923,35.411385366811515,0],[43.29491677342087,35.411682908574626,0],[43.295095760378736,35.41167623687185,0],[43.29513849036027,35.41170954599039,0],[43.29531897179235,35.41258769715977,0]]]}",FAT25-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.29489718654923,35.411385366811515,0],[43.29488751990222,35.411275758841626,0],[43.29470088403005,35.41126847095246,0],[43.29477495533985,35.41169096393408,0],[43.2949237220995,35.41258945774647,0],[43.29531897179235,35.41258769715977,0],[43.29513849036027,35.41170954599039,0],[43.29507106907982,35.4117076627144,0],[43.29492639817834,35.4117197632455,0],[43.29489718654923,35.411385366811515,0]]]}",FAT24-FTK0331,
"{""type"":""Polygon"",""coordinates"":[[[43.296371731509325,35.41096436583284,0],[43.29461595465809,35.410785345314025,0],[43.29465340364088,35.41099837601589,0],[43.29470088403005,35.41126847095246,0],[43.29488751990222,35.411275758841626,0],[43.29489718654923,35.411385366811515,0],[43.29633669936433,35.41147852078658,0],[43.296371731509325,35.41096436583284,0]]]}",FAT23-FTK0331,
